CVEGEO,p60,ab_sh,cplus_sh,c_sh,cminus_sh,dplus_sh,d_sh,e_sh,centroid_lat,centroid_lon,demanda,dem_ab,dem_cplus,dem_c,dem_cminus,dem_dplus,dem_d,dem_e,seg_premium,seg_financia,seg_contado,seg_publico,cap_credito,ing_prom,prioridad_A,pct_publico,pct_privado,dem_publico,dem_privado_directo,oferta_2km,desatencion
0200400013075,731.0,0.0623471882640586,0.1118581907090464,0.1974327628361858,0.1894865525672371,0.1687041564792176,0.245721271393643,0.0244498777506112,32.51884403184814,-117.05771019173784,43.86,2.7345476772616135,4.906100244498777,8.65940097799511,8.310880195599022,7.399364303178484,10.777334963325185,1.0723716381418094,2.7345476772616135,13.565501222493888,18.176699266503668,9.383251833740832,16.8380195599022,26553.431540342302,2.2841617492422928,72.0,28.0,32.0,12.0,9,4.386
0200400014092,502.0,0.0735405610310841,0.1758908263836239,0.221379833206975,0.2145564821834723,0.1478392721758908,0.1485974222896133,0.0181956027293404,32.47179609176416,-116.94456920018712,30.119999999999997,2.2150416982562544,5.297831690674754,6.667960576194087,6.462441243366187,4.452918877937831,4.475754359363154,0.5480515542077331,2.2150416982562544,11.965792266868842,8.928673237300984,7.01049279757392,18.980288097043218,28247.102350265355,2.2711418453454244,74.0,26.0,22.0,8.0,2,10.04
0200400013978,439.0,0.0827218145430286,0.1747831887925283,0.2595063375583722,0.2168112074716477,0.1114076050700467,0.142761841227485,0.0120080053368912,32.50807959755753,-116.9100996590327,26.34,2.1788925950633757,4.603789192795197,6.835396931287526,5.710807204803202,2.93447631754503,3.760346897931955,0.3162908605737157,2.1788925950633757,11.439186124082722,6.694823215476985,6.027098065376918,19.475650433622416,28785.18078719146,2.227855901977792,75.0,25.0,20.0,7.0,2,8.78
0200400013395,368.0,0.115482233502538,0.2360406091370558,0.2271573604060913,0.1763959390862944,0.1586294416243654,0.08248730964467,0.0038071065989847,32.506730640908174,-116.9751069028572,22.08,2.5498477157360404,5.211776649746192,5.015634517766497,3.89482233502538,3.50253807106599,1.8213197969543145,0.0840609137055837,2.5498477157360404,10.227411167512688,5.323857868020305,3.978883248730964,21.718274111675125,30635.65228426396,2.221217191888479,77.0,23.0,17.0,5.0,12,1.6984615384615382
0200400010418,435.0,0.1074626865671641,0.1920398009950248,0.2228855721393035,0.1711442786069651,0.136318407960199,0.145273631840796,0.0248756218905472,32.5064692035582,-117.03679878696136,26.1,2.8047761194029848,5.012238805970148,5.817313432835821,4.4668656716417905,3.5579104477611936,3.7916417910447766,0.6492537313432836,2.8047761194029848,10.82955223880597,7.34955223880597,5.116119402985074,20.272636815920396,29431.860696517408,2.1954357941635108,75.0,25.0,20.0,7.0,6,3.7285714285714286
0200400014660,272.0,0.1639676113360323,0.2847503373819163,0.2618083670715249,0.1417004048582996,0.087719298245614,0.0566801619433198,0.0033738191632928,32.46987204621592,-117.0076451664776,16.32,2.6759514170040486,4.647125506072874,4.272712550607286,2.312550607287449,1.431578947368421,0.9250202429149798,0.0550607287449392,2.6759514170040486,8.91983805668016,2.3565991902834007,2.3676113360323883,24.48920377867746,33096.4628879892,2.184397318428428,79.0,21.0,13.0,3.0,1,8.16
0200400013569,616.0,0.0737752161383285,0.1273775216138328,0.2086455331412103,0.1936599423631124,0.1561959654178674,0.2034582132564841,0.0368876080691642,32.47113949417568,-116.96365356321031,36.96,2.7267319884726224,4.7078731988472615,7.711538904899135,7.157671469740634,5.77300288184438,7.519815561959653,1.3633659942363112,2.7267319884726224,12.419412103746396,13.292818443804034,8.521037463976946,17.579827089337176,27142.300864553315,2.183311173350829,73.0,27.0,27.0,10.0,0,36.96
0200400011859,574.0,0.0711841204654346,0.1334702258726899,0.2217659137577002,0.2313483915126625,0.1457905544147844,0.1765913757700205,0.0198494182067077,32.46686064937525,-116.87118348023624,34.44,2.451581108829569,4.596714579055442,7.637618069815195,7.967638603696098,5.021026694045174,6.081806981519507,0.6836139630390143,2.451581108829569,12.234332648870636,11.102833675564682,8.651252566735113,17.813826146475016,27393.264887063655,2.179402748251247,74.0,26.0,25.0,9.0,2,11.479999999999999
0200400010210,622.0,0.0700079554494828,0.1312649164677804,0.1996817820206841,0.2227525855210819,0.1575178997613365,0.1996817820206841,0.0190930787589498,32.52458413120189,-117.04417718165278,37.32,2.6126968973747013,4.898806682577566,7.452124105011933,8.313126491646777,5.878568019093079,7.452124105011933,0.7125536992840096,2.6126968973747013,12.350930787589498,13.330692124105012,9.025680190930789,17.573587907716785,27171.917263325377,2.1705016793782974,73.0,27.0,27.0,10.0,30,1.2038709677419355
0200400012541,448.0,0.20926243567753,0.1878216123499142,0.1689536878216123,0.1629502572898799,0.0960548885077186,0.1457975986277873,0.0291595197255574,32.48912420155374,-117.0057998887224,26.88,5.6249742710120065,5.048644939965694,4.54147512864494,4.380102915951972,2.5819554030874783,3.9190394511149225,0.7838078902229846,5.6249742710120065,9.590120068610634,6.500994854202401,5.163910806174957,22.41938250428817,31718.94168096055,2.1500457008023206,76.0,24.0,20.0,6.0,1,13.44
0200400011596,679.0,0.0625,0.1244703389830508,0.1843220338983051,0.1970338983050847,0.1525423728813559,0.2478813559322034,0.03125,32.524283196169215,-116.92084327196868,40.74,2.54625,5.070921610169491,7.50927966101695,8.027161016949153,6.2145762711864405,10.098686440677966,1.273125,2.54625,12.58020127118644,16.313262711864407,9.300286016949151,17.057733050847457,26651.342161016943,2.145897150098301,72.0,28.0,29.0,11.0,3,10.185
0200400014764,444.0,0.0844553243574051,0.1640146878824969,0.2545899632802937,0.237454100367197,0.1285189718482252,0.1187270501835985,0.0122399020807833,32.52320524650205,-116.92957338656376,26.64,2.249889840881273,4.369351285189718,6.782276621787025,6.325777233782129,3.42374541003672,3.1628886168910646,0.3260709914320685,2.249889840881273,11.151627906976742,6.5866340269277845,6.651848225214198,19.20563035495716,28598.2276621787,2.141740434374199,75.0,25.0,20.0,7.0,4,5.328
0200400010579,402.0,0.098984771573604,0.1916243654822335,0.2461928934010152,0.1928934010152284,0.1345177664974619,0.1281725888324873,0.0076142131979695,32.50309073164211,-116.95543649526152,24.119999999999997,2.3875126903553303,4.621979695431472,5.9381725888324866,4.652588832487309,3.2445685279187813,3.0915228426395935,0.1836548223350254,2.3875126903553303,10.56015228426396,6.336091370558375,4.836243654822335,20.25634517766498,29475.373096446703,2.1391008979875807,76.0,24.0,18.0,6.0,11,2.01
0200400015264,262.0,0.1478641840087623,0.2727272727272727,0.2913472070098576,0.1774370208105148,0.0657174151150054,0.044906900328587,0.0,32.512012582906436,-116.86884691410064,15.72,2.324424972617744,4.287272727272727,4.579978094194962,2.7893099671412926,1.033077765607886,0.7059364731653888,0.0,2.324424972617744,8.867250821467689,1.7390142387732748,2.7893099671412926,23.974808324205913,32666.157721796273,2.125906388073453,79.0,21.0,12.0,3.0,4,3.144
0200400013107,583.0,0.0679370339685169,0.1292460646230323,0.216238608119304,0.2253521126760563,0.1458160729080364,0.1806130903065451,0.0347970173985087,32.51609878293929,-117.04494345895787,34.98,2.3764374482187236,4.52102734051367,7.564026512013256,7.882816901408451,5.100646230323115,6.31784589892295,1.217199668599834,2.3764374482187236,12.085053852526926,11.418492129246063,9.100016570008286,17.536039768019887,27085.21789560895,2.119239849565741,73.0,27.0,26.0,9.0,16,2.0576470588235294
0200400013287,417.0,0.1022471910112359,0.198876404494382,0.2179775280898876,0.197752808988764,0.149438202247191,0.1168539325842696,0.0168539325842696,32.528656798782634,-116.98319223936264,25.02,2.5582247191011236,4.975887640449438,5.453797752808988,4.947775280898877,3.7389438202247183,2.923685393258427,0.4216853932584269,2.5582247191011236,10.429685393258426,6.662629213483146,5.369460674157303,20.30449438202247,29437.047191011232,2.117694884736775,75.0,25.0,19.0,6.0,2,8.34
0200400012984,497.0,0.0789049919484702,0.1594202898550724,0.217391304347826,0.217391304347826,0.1288244766505636,0.178743961352657,0.0193236714975845,32.52142893540602,-117.071138859733,29.82,2.3529468599033816,4.75391304347826,6.482608695652173,6.482608695652173,3.8415458937198066,5.330144927536231,0.576231884057971,2.3529468599033816,11.236521739130431,9.171690821256036,7.058840579710144,18.66022544283414,28054.2576489533,2.096760288454806,74.0,26.0,22.0,8.0,3,7.455
020040001354A,736.0,0.0321384425216316,0.1069221260815822,0.19221260815822,0.2447466007416563,0.1588380716934487,0.2163164400494437,0.0488257107540173,32.46229365239387,-116.9701588261421,44.16,1.4192336217552532,4.721681087762669,8.488108776266998,10.808009888751544,7.014289245982694,9.552533992583436,2.156143386897404,1.4192336217552532,13.209789864029666,16.56682323856613,12.964153275648949,15.814585908529049,25435.47960444994,2.0890735663831337,71.0,29.0,31.0,13.0,0,44.16
0200400012999,621.0,0.055003819709702,0.1306340718105424,0.1963330786860198,0.2070282658517952,0.1703590527119939,0.2039724980901451,0.0366692131398013,32.51583478650529,-117.06860407260888,37.26,2.049442322383499,4.867425515660809,7.3153705118411,7.713873185637891,6.347578304048892,7.600015278838808,1.3662948815889993,2.049442322383499,12.182796027501908,13.9475935828877,9.080168067226891,17.09090909090909,26607.07715813598,2.0821505937912352,72.0,28.0,27.0,10.0,3,9.315
0200400011346,607.0,0.0757002271006813,0.1218773656320968,0.2036336109008327,0.2119606358819076,0.1544284632853898,0.2028766086298259,0.0295230885692657,32.54134574769115,-117.00389814420348,36.42,2.757002271006813,4.4387736563209685,7.416336109008326,7.719606358819075,5.6242846328538985,7.38876608629826,1.075230885692657,2.757002271006813,11.855109765329296,13.013050719152158,8.794837244511731,17.47388342165026,27109.420136260404,2.071548059902317,73.0,27.0,27.0,10.0,12,2.8015384615384615
0200400013751,601.0,0.0477402928071292,0.1152132399745385,0.227243793761935,0.238701464035646,0.1674092934436664,0.1769573520050923,0.0267345639719923,32.50530360303486,-117.06575648837774,36.059999999999995,1.7215149586250795,4.154589433481858,8.19441120305538,8.607574793125398,6.036779121578611,6.381082113303628,0.9640483768300444,1.7215149586250795,12.349000636537236,12.417861234882238,9.571623169955442,16.74729471674093,26409.727562062384,2.0681235311731045,73.0,27.0,26.0,10.0,1,18.029999999999998
0200400017307,275.0,0.0983884648006785,0.2485156912637828,0.310008481764207,0.1959287531806615,0.1005089058524173,0.0453774385072095,0.0012722646310432,32.53581012862795,-116.8695883052946,16.5,1.623409669211196,4.100508905852418,5.115139949109414,3.232824427480916,1.6583969465648851,0.7487277353689568,0.0209923664122137,1.623409669211196,9.215648854961833,2.4071246819338423,3.2538167938931295,22.18575063613232,30995.297709923663,2.0445608744634156,78.0,22.0,13.0,4.0,0,16.5
020040001450A,416.0,0.0753803596127247,0.1645919778699861,0.2627939142461964,0.1887966804979253,0.1313969571230982,0.161134163208852,0.0159059474412171,32.50438692742718,-116.87378621084964,24.96,1.88149377593361,4.108215767634855,6.559336099585063,4.712365145228216,3.2796680497925315,4.021908713692946,0.39701244813278,1.88149377593361,10.667551867219917,7.301576763485478,5.109377593360996,19.03112033195021,28393.73305670816,2.030154632323824,75.0,25.0,19.0,6.0,4,4.992
0200400012895,414.0,0.1344743276283618,0.1809290953545232,0.2127139364303178,0.2004889975550122,0.1491442542787286,0.1112469437652811,0.011002444987775,32.53439613539939,-117.07950586690704,24.84,3.3403422982885087,4.494278728606357,5.283814180929095,4.980146699266504,3.7047432762836183,2.763374083129584,0.2733007334963325,3.3403422982885087,9.778092909535452,6.468117359413203,5.253447432762837,20.65647921760391,29987.43765281174,2.019809729736192,76.0,24.0,19.0,6.0,3,6.21
0200400013910,551.0,0.0656851642129105,0.1494903737259343,0.1925254813137032,0.1721404303510758,0.1591166477916195,0.2140430351075877,0.0469988674971687,32.52089401187981,-116.9426312783269,33.06,2.171551528878822,4.942151755379389,6.36489241223103,5.690962627406568,5.260396375990941,7.076262740656851,1.5537825594563983,2.171551528878822,11.30704416761042,12.336659116647793,7.244745186862967,17.801245753114383,27146.91732729332,2.0127947196895173,73.0,27.0,24.0,9.0,5,5.510000000000001
0200400015419,384.0,0.1485900216919739,0.2049891540130151,0.1995661605206073,0.1681127982646421,0.1258134490238611,0.1344902386117136,0.0184381778741865,32.53674553066565,-116.97302786850253,23.04,3.42351409978308,4.7229501084598695,4.5980043383947935,3.8733188720173537,2.898741865509762,3.0986550976138827,0.4248156182212581,3.42351409978308,9.320954446854664,5.997396963123645,4.298134490238612,21.534707158351413,30671.436008676792,2.007240244493486,76.0,24.0,18.0,6.0,2,7.68
0200400014637,413.0,0.0921933085501858,0.1888475836431226,0.2178438661710037,0.2,0.1278810408921933,0.1449814126394052,0.0282527881040892,32.48129360111615,-116.96951709244492,24.78,2.2845501858736057,4.67964312267658,5.398171003717471,4.956,3.16889219330855,3.592639405204461,0.7001040892193309,2.2845501858736057,10.07781412639405,6.761531598513011,5.6561040892193315,19.747211895910777,28899.043866170996,1.990087310015063,75.0,25.0,19.0,6.0,8,2.7533333333333334
0200400017078,305.0,0.1071428571428571,0.2604166666666667,0.2291666666666666,0.1770833333333333,0.1220238095238095,0.0892857142857142,0.0148809523809523,32.500160043233336,-116.92374679752892,18.3,1.9607142857142856,4.765625,4.19375,3.240625,2.2330357142857142,1.6339285714285714,0.2723214285714285,1.9607142857142856,8.959375,3.8669642857142854,3.5129464285714285,22.11607142857143,30794.889880952385,1.9814617745535716,77.0,23.0,14.0,4.0,5,3.0500000000000003
0200400010687,430.0,0.1114519427402863,0.1554192229038855,0.2361963190184049,0.1922290388548057,0.1625766871165644,0.1319018404907975,0.0102249488752556,32.49219136778622,-116.95108633780391,25.8,2.875460122699386,4.009815950920245,6.093865030674847,4.959509202453987,4.1944785276073615,3.4030674846625764,0.263803680981595,2.875460122699386,10.103680981595092,7.597546012269937,5.2233128834355815,19.561349693251532,29060.36605316973,1.976416368700365,75.0,25.0,19.0,6.0,9,2.58
0200400013925,486.0,0.1021341463414634,0.1783536585365853,0.1707317073170731,0.1570121951219512,0.1310975609756097,0.2141768292682926,0.0464939024390243,32.51562205327953,-116.95511754836522,29.16,2.978231707317073,5.200792682926829,4.978536585365854,4.578475609756097,3.822804878048781,6.245396341463414,1.3557621951219512,2.978231707317073,10.179329268292683,10.068201219512195,5.934237804878048,19.34832317073171,28521.759146341465,1.969529523442148,74.0,26.0,22.0,8.0,6,4.1657142857142855
0200400015847,190.0,0.1638981173864895,0.3632336655592469,0.2834994462901439,0.1140642303433001,0.0509413067552602,0.0243632336655592,0.0,32.49360806241569,-116.90543347129748,11.4,1.8684385382059805,4.140863787375415,3.231893687707641,1.3003322259136212,0.5807308970099667,0.2777408637873754,0.0,1.8684385382059805,7.372757475083056,0.8584717607973421,1.3003322259136212,26.68992248062015,34714.01328903654,1.9677832547837952,81.0,19.0,9.0,2.0,2,3.8000000000000003
0200400013323,550.0,0.0693430656934306,0.1167883211678832,0.2262773722627737,0.2208029197080292,0.1441605839416058,0.1961678832116788,0.0264598540145985,32.52647204169118,-116.9970279616442,33.0,2.2883211678832116,3.8540145985401457,7.467153284671532,7.286496350364963,4.757299270072992,6.473540145985401,0.8731751824817519,2.2883211678832116,11.32116788321168,11.230839416058394,8.159671532846716,17.343978102189777,27021.784671532845,1.9635408785763755,73.0,27.0,24.0,9.0,33,0.9705882352941176
0200400012908,396.0,0.1191489361702127,0.1712765957446808,0.2372340425531915,0.1968085106382978,0.1414893617021276,0.1223404255319148,0.0117021276595744,32.53478187110623,-117.07327711115036,23.76,2.830978723404255,4.069531914893616,5.63668085106383,4.676170212765958,3.3617872340425534,2.9068085106382977,0.2780425531914893,2.830978723404255,9.706212765957446,6.268595744680852,4.954212765957447,20.17659574468085,29558.785106382977,1.9583833119058391,76.0,24.0,18.0,6.0,3,5.94
0200400017222,321.0,0.1280487804878048,0.2073170731707317,0.2646341463414634,0.1609756097560975,0.1024390243902439,0.1121951219512195,0.024390243902439,32.49542672508514,-117.02440179303196,19.26,2.4662195121951216,3.992926829268293,5.096853658536586,3.1003902439024387,1.9729756097560975,2.160878048780488,0.4697560975609756,2.4662195121951216,9.089780487804878,4.1338536585365855,3.5701463414634143,21.498780487804876,30567.7731707317,1.9541919538964905,77.0,23.0,15.0,4.0,1,9.63
0200400012293,488.0,0.0894854586129754,0.1476510067114094,0.2110365398956003,0.2132736763609246,0.1387024608501118,0.1662938105891126,0.0335570469798657,32.51025224050622,-116.89564226947124,29.28,2.62013422818792,4.323221476510067,6.1791498881431774,6.244653243847874,4.061208053691276,4.869082774049217,0.9825503355704696,2.62013422818792,10.502371364653245,8.930290827740492,7.227203579418344,18.54213273676361,27982.77852348993,1.947363638941856,74.0,26.0,22.0,8.0,4,5.856
0200400010598,543.0,0.0514084507042253,0.1169014084507042,0.2345070422535211,0.223943661971831,0.1746478873239436,0.1901408450704225,0.0084507042253521,32.48680380366161,-117.0419659407611,32.58,1.674887323943662,3.8086478873239433,7.640239436619718,7.296084507042253,5.6900281690140835,6.1947887323943664,0.2753239436619718,1.674887323943662,11.448887323943662,11.884816901408447,7.571408450704225,16.99225352112676,26717.72253521127,1.945423959432652,73.0,27.0,24.0,9.0,2,10.86
0200400016652,315.0,0.1124469589816124,0.2277227722772277,0.2475247524752475,0.1555869872701555,0.1018387553041018,0.1407355021216407,0.0141442715700141,32.45988708105728,-116.92142383499016,18.9,2.125247524752475,4.303960396039604,4.678217821782178,2.94059405940594,1.924752475247525,2.65990099009901,0.2673267326732673,2.125247524752475,8.982178217821783,4.584653465346534,3.207920792079207,21.534653465346533,30470.428571428572,1.93428095284776,77.0,23.0,15.0,4.0,3,4.725
0200400012522,329.0,0.1386340468909276,0.2059123343527013,0.2456676860346585,0.1977573904179408,0.1151885830784913,0.0968399592252803,0.0,32.5092172090455,-116.9299567346544,19.74,2.736636085626911,4.064709480122324,4.8494801223241595,3.9037308868501537,2.273822629969419,1.9116207951070336,0.0,2.736636085626911,8.914189602446484,4.1854434250764525,3.9037308868501537,21.677879714576967,30866.42813455658,1.932407299547676,77.0,23.0,15.0,5.0,3,4.935
0200400014016,536.0,0.0220070422535211,0.1161971830985915,0.2508802816901408,0.3089788732394366,0.1496478873239436,0.136443661971831,0.0158450704225352,32.490107898544665,-116.90360564314862,32.16,0.7077464788732394,3.736901408450704,8.068309859154931,9.93676056338028,4.812676056338027,4.388028169014084,0.5095774647887324,0.7077464788732394,11.805211267605635,9.200704225352112,10.446338028169013,16.30193661971831,25967.6426056338,1.9244780586689152,73.0,27.0,23.0,9.0,1,16.08
0200400013272,647.0,0.0630693763139453,0.1079187105816398,0.189208128941836,0.1976173791170287,0.1836019621583742,0.2256482130343377,0.0329362298528381,32.531010768687594,-116.98770155333354,38.82,2.4483531885073577,4.189404344779257,7.345059565522075,7.671506657323056,7.127428170988086,8.759663629992993,1.278584442887176,2.4483531885073577,11.534463910301332,15.88709180098108,8.950091100210232,16.67133847231955,26384.525578135952,1.92294951945388,72.0,28.0,28.0,11.0,3,9.705
0200400016949,201.0,0.2699805068226121,0.3187134502923976,0.2485380116959064,0.1198830409356725,0.037037037037037,0.0058479532163742,0.0,32.50354001348296,-116.93112709734534,12.06,3.2559649122807017,3.843684210526315,2.9973684210526312,1.4457894736842103,0.4466666666666666,0.0705263157894736,0.0,3.2559649122807017,6.841052631578947,0.5171929824561403,1.4457894736842103,28.045808966861596,36537.57115009746,1.9186285523750897,82.0,18.0,10.0,2.0,4,2.412
0200400013944,376.0,0.1136363636363636,0.1832386363636363,0.234375,0.1704545454545454,0.1349431818181818,0.1463068181818181,0.0170454545454545,32.50969314585882,-116.95270744945608,22.56,2.5636363636363635,4.133863636363635,5.2875,3.845454545454545,3.044318181818182,3.300681818181818,0.3845454545454544,2.5636363636363635,9.421363636363637,6.345,4.2299999999999995,20.308238636363637,29572.09943181818,1.913313010072314,76.0,24.0,17.0,5.0,9,2.256
0200400010032,541.0,0.0831050228310502,0.1470319634703196,0.1780821917808219,0.1972602739726027,0.1744292237442922,0.1863013698630137,0.0337899543378995,32.53432386225827,-117.066810939869,32.46,2.6975890410958905,4.772657534246575,5.780547945205479,6.403068493150685,5.661972602739726,6.047342465753425,1.0968219178082192,2.6975890410958905,10.553205479452052,11.70931506849315,7.499890410958904,18.128767123287663,27566.376255707764,1.913166045411896,73.0,27.0,24.0,9.0,5,5.41
0200400016690,298.0,0.0807504078303425,0.232463295269168,0.2691680261011419,0.2153344208809135,0.1190864600326264,0.0783034257748776,0.0048939641109298,32.44725133549463,-116.92807748617868,17.88,1.4438172920065253,4.156443719412724,4.812724306688418,3.850179445350734,2.12926590538336,1.400065252854812,0.0875040783034257,1.4438172920065253,8.969168026101142,3.529331158238172,3.9376835236541594,21.01305057096248,29909.9836867863,1.8846958131192304,77.0,23.0,14.0,4.0,0,17.88
0200400016188,345.0,0.1543438077634011,0.2171903881700554,0.1931608133086876,0.1903881700554528,0.1146025878003696,0.1090573012939001,0.021256931608133,32.44025178474741,-117.01581095582188,20.7,3.194916820702403,4.495841035120148,3.9984288354898334,3.9410351201478737,2.3722735674676523,2.257486136783734,0.4400184842883548,3.194916820702403,8.494269870609982,4.629759704251386,4.381053604436229,21.948243992606283,30988.49168207024,1.864343076591921,76.0,24.0,16.0,5.0,1,10.35
020040001308A,557.0,0.0636132315521628,0.1314673452078032,0.1891433418150975,0.2018659881255301,0.1840542832909245,0.2027141645462256,0.0271416454622561,32.520219072779696,-117.05108212261452,33.42,2.1259541984732824,4.393638676844784,6.32117048346056,6.746361323155216,6.151094147582697,6.774707379134861,0.9070737913486004,2.1259541984732824,10.714809160305345,12.925801526717557,7.653435114503816,17.31467345207803,26872.48006785411,1.8552342171202143,73.0,27.0,24.0,9.0,19,1.671
0200400017082,258.0,0.1990794016110471,0.2738780207134637,0.2082853855005753,0.1495972382048331,0.0794016110471806,0.0771001150747986,0.0126582278481012,32.52919751510723,-116.93402163413168,15.48,3.08174913693901,4.239631760644418,3.2242577675489064,2.315765247410817,1.2291369390103566,1.1935097813578828,0.1959493670886075,3.08174913693901,7.463889528193324,2.422646720368239,2.5117146144994247,24.71691599539701,33414.462600690444,1.844843304672778,79.0,21.0,12.0,3.0,7,1.935
0200400012043,460.0,0.0476519337016574,0.1533149171270718,0.2196132596685082,0.2465469613259668,0.1512430939226519,0.1691988950276243,0.0124309392265193,32.49590381725785,-116.88556617647052,27.6,1.315193370165746,4.231491712707182,6.061325966850829,6.804696132596685,4.174309392265193,4.66988950276243,0.3430939226519336,1.315193370165746,10.292817679558013,8.844198895027624,7.147790055248619,17.72513812154696,27154.498618784528,1.8244161503006624,74.0,26.0,20.0,7.0,1,13.8
0200400013747,499.0,0.0492264416315049,0.1272855133614627,0.2271448663853727,0.2109704641350211,0.1715893108298171,0.1877637130801688,0.0260196905766526,32.47793656796636,-117.0193150934296,29.94,1.4738396624472574,3.810928270042194,6.800717299578058,6.3164556962025316,5.137383966244726,5.621645569620253,0.7790295358649789,1.4738396624472574,10.611645569620253,10.75902953586498,7.09548523206751,17.101265822784807,26676.67651195499,1.8147257170325264,73.0,27.0,22.0,8.0,1,14.97
0200400013484,200.0,0.3501006036217304,0.3501006036217304,0.1468812877263581,0.0925553319919517,0.0543259557344064,0.0060362173038229,0.0,32.486878997429685,-116.99572616973325,12.0,4.201207243460765,4.201207243460765,1.7625754527162976,1.1106639839034205,0.6519114688128773,0.0724346076458752,0.0,4.201207243460765,5.963782696177062,0.7243460764587526,1.1106639839034205,30.233400402414492,38587.04627766599,1.8030543016651217,83.0,17.0,10.0,2.0,1,6.0
0200400012927,826.0,0.0366108786610878,0.0957112970711297,0.1406903765690376,0.1867154811715481,0.1971757322175732,0.3190376569037657,0.0240585774058577,32.53682295265401,-117.0509120468162,49.559999999999995,1.8144351464435144,4.743451882845188,6.972615062761506,9.253619246861923,9.77202928870293,15.811506276150627,1.1923430962343096,1.8144351464435144,11.716066945606697,25.583535564853555,10.445962343096234,15.353033472803348,25162.877615062764,1.798771679855045,71.0,29.0,35.0,14.0,18,2.6084210526315785
0200400013094,502.0,0.0814524043179587,0.1226692836113837,0.2139352306182532,0.1952894995093228,0.1589793915603533,0.1962708537782139,0.0314033366045142,32.51412490512739,-117.052750465985,30.119999999999997,2.453346418056918,3.6947988223748776,6.443729146221786,5.882119725220805,4.788459273797841,5.911678115799804,0.9458684985279684,2.453346418056918,10.138527968596664,10.700137389597645,6.827988223748773,17.710500490677138,27339.358194308144,1.795584045625751,73.0,27.0,22.0,8.0,3,7.529999999999999
0200400012039,559.0,0.0579800498753117,0.1340399002493765,0.1783042394014962,0.2057356608478803,0.1620947630922693,0.2281795511221945,0.0336658354114713,32.4911215986838,-116.88143455019522,33.54,1.944650872817955,4.49569825436409,5.9803241895261845,6.900374064837905,5.436658354114713,7.653142144638404,1.129152119700748,1.944650872817955,10.476022443890274,13.089800498753116,8.029526184538653,17.139650872817953,26645.847880299258,1.7955536722408438,72.0,28.0,24.0,9.0,2,11.18
020040001386A,615.0,0.0602791878172588,0.115482233502538,0.1751269035532995,0.1782994923857868,0.1700507614213198,0.2785532994923858,0.0222081218274111,32.548264004858616,-116.9275505316584,36.9,2.2243020304568524,4.261294416243655,6.462182741116751,6.579251269035532,6.274873096446701,10.278616751269036,0.8194796954314721,2.2243020304568524,10.723477157360406,16.55348984771574,7.398730964467004,16.729060913705585,26423.85913705584,1.7939370257221263,72.0,28.0,27.0,10.0,3,9.225
0200400016667,276.0,0.1995305164319248,0.2523474178403755,0.1971830985915492,0.1408450704225352,0.0927230046948356,0.0997652582159624,0.0176056338028169,32.45133877043809,-116.91844079502806,16.56,3.3042253521126757,4.178873239436619,3.265352112676056,2.332394366197183,1.5354929577464789,1.6521126760563378,0.2915492957746479,3.3042253521126757,7.444225352112675,3.187605633802817,2.623943661971831,24.076291079812204,32918.73943661972,1.7922933644118229,78.0,22.0,13.0,4.0,2,5.52
020040001322A,397.0,0.0873269435569755,0.1501597444089457,0.2449414270500532,0.2268370607028754,0.1267305644302449,0.1480298189563365,0.0159744408945686,32.5357877144718,-117.00584449705212,23.82,2.0801277955271567,3.5768051118210864,5.834504792332268,5.403258785942492,3.018722044728434,3.5260702875399357,0.3805111821086261,2.0801277955271567,9.411309904153354,6.54479233226837,5.783769968051118,18.84132055378062,28328.208732694355,1.773215067351237,75.0,25.0,18.0,6.0,44,0.5293333333333333
0200400012950,414.0,0.0841423948220064,0.1779935275080906,0.1957928802588996,0.2103559870550161,0.1423948220064725,0.1585760517799352,0.0307443365695792,32.52316127391899,-117.07302081277132,24.84,2.0900970873786404,4.42135922330097,4.863495145631068,5.225242718446602,3.5370873786407766,3.939029126213592,0.7636893203883495,2.0900970873786404,9.284854368932038,7.476116504854369,5.988932038834951,19.093851132686087,28309.15210355987,1.7728362710905836,74.0,26.0,18.0,6.0,4,4.968
020040001048A,334.0,0.1160919540229885,0.1896551724137931,0.2356321839080459,0.1482758620689655,0.1103448275862069,0.164367816091954,0.0356321839080459,32.51108262012626,-116.96598438529789,20.04,2.3264827586206898,3.800689655172414,4.722068965517241,2.971448275862069,2.211310344827586,3.2939310344827586,0.7140689655172413,2.3264827586206898,8.522758620689656,5.505241379310345,3.6855172413793102,20.49195402298851,29637.2735632184,1.7464797780420138,76.0,24.0,15.0,5.0,10,1.8218181818181818
0200400011897,417.0,0.0690355329949238,0.1563451776649746,0.2223350253807106,0.2121827411167512,0.1289340101522842,0.1898477157360406,0.0213197969543147,32.46845745237156,-116.86678913862568,25.02,1.727269035532995,3.9117563451776647,5.56282233502538,5.308812182741116,3.2259289340101516,4.749989847715736,0.5334213197969542,1.727269035532995,9.474578680203043,7.975918781725888,5.84223350253807,18.35228426395939,27749.71979695431,1.7388016122033545,74.0,26.0,19.0,7.0,3,6.255
